date,code,hs2,imports,exports,commodity,total
2020-06,QC,69,16957453.0,712901.0,Ceramic products,17670354.0
2020-06,BC,49,14961577.0,2552646.0,Printed books & media,17514223.0
2020-06,BC,96,17062238.0,316129.0,Miscellaneous manufactures,17378367.0
2020-06,ZZ,62,0.0,17360495.0,Woven apparel,17360495.0
2020-06,BC,69,17181531.0,104498.0,Ceramic products,17286029.0
2020-06,BC,34,13586075.0,3570603.0,Soap & cleaning products,17156678.0
2020-06,AB,95,16851850.0,261093.0,Toys & sports equipment,17112943.0
2020-06,ON,13,12709831.0,4209026.0,Resins & gums,16918857.0
2020-06,NS,44,2009544.0,14703991.0,Wood & wood articles,16713535.0
2020-06,ON,55,13759751.0,2616668.0,Man-made staple fibres,16376419.0
2020-06,BC,35,7918913.0,8308717.0,Protein substances,16227630.0
2020-06,BC,12,14041230.0,2173421.0,Oil seeds,16214651.0
2020-06,MB,11,1284617.0,14767777.0,Milling products,16052394.0
2020-06,NS,16,2563323.0,13396282.0,Prepared meat & fish,15959605.0
2020-06,NL,84,14984507.0,787002.0,Machinery & mechanical appliances,15771509.0
2020-06,NB,73,10251380.0,5475419.0,Articles of iron & steel,15726799.0
2020-06,ZZ,82,0.0,15517098.0,Tools & cutlery,15517098.0
2020-06,AB,19,8377540.0,6788416.0,Prepared cereals,15165956.0
2020-06,NS,48,2245510.0,12871458.0,Paper & paperboard,15116968.0
2020-06,BC,98,3171070.0,11859020.0,Special transactions (CA),15030090.0
2020-06,MB,76,10447367.0,4497792.0,Aluminium,14945159.0
2020-06,QC,78,423520.0,14060606.0,Lead,14484126.0
2020-06,PE,98,3495.0,14453185.0,Special transactions (CA),14456680.0
2020-06,AB,21,13248758.0,1175137.0,Misc food preparations,14423895.0
2020-06,NB,20,2517400.0,11795572.0,Prepared vegetables,14312972.0
2020-06,MB,83,13535591.0,741332.0,Miscellaneous metal articles,14276923.0
2020-06,NS,73,6770804.0,7472471.0,Articles of iron & steel,14243275.0
2020-06,ZZ,09,0.0,14181492.0,"Coffee, tea & spices",14181492.0
2020-06,QC,86,9622328.0,4459836.0,Railway equipment,14082164.0
2020-06,QC,55,10762572.0,3164703.0,Man-made staple fibres,13927275.0
2020-06,BC,30,7592825.0,6327131.0,Pharmaceuticals,13919956.0
2020-06,QC,93,3524678.0,10347505.0,Arms & ammunition,13872183.0
2020-06,AB,70,7859633.0,6011107.0,Glass,13870740.0
2020-06,MB,22,13693072.0,52030.0,Beverages & spirits,13745102.0
2020-06,YT,84,13692039.0,47518.0,Machinery & mechanical appliances,13739557.0
2020-06,ZZ,76,0.0,13719417.0,Aluminium,13719417.0
2020-06,BC,78,743816.0,12911319.0,Lead,13655135.0
2020-06,ZZ,63,0.0,13378316.0,Other made-up textiles,13378316.0
2020-06,MB,79,76076.0,13224517.0,Zinc,13300593.0
2020-06,MB,99,8695136.0,4599368.0,Confidential / low-value (CA),13294504.0
2020-06,AB,68,11524660.0,1564865.0,Stone & cement articles,13089525.0
2020-06,ZZ,38,0.0,13065559.0,Misc chemical products,13065559.0
2020-06,ZZ,07,0.0,12998270.0,Vegetables,12998270.0
2020-06,NS,90,4250020.0,8526536.0,Optical & medical instruments,12776556.0
2020-06,ZZ,61,0.0,12770683.0,Knitted apparel,12770683.0
2020-06,BC,11,7149757.0,5482637.0,Milling products,12632394.0
2020-06,NS,08,1469867.0,11119945.0,Fruit & nuts,12589812.0
2020-06,NB,90,9742783.0,2676912.0,Optical & medical instruments,12419695.0
2020-06,MB,16,8725364.0,3588196.0,Prepared meat & fish,12313560.0
2020-06,AB,34,11470862.0,832451.0,Soap & cleaning products,12303313.0
2020-06,ZZ,29,0.0,12218237.0,Organic chemicals,12218237.0
2020-06,BC,18,5296161.0,6512298.0,Cocoa & cocoa products,11808459.0
2020-06,ZZ,86,0.0,11805884.0,Railway equipment,11805884.0
2020-06,BC,01,6816670.0,4954032.0,Live animals,11770702.0
2020-06,BC,04,7126775.0,4634696.0,Dairy products,11761471.0
2020-06,NS,25,90508.0,11585717.0,"Salt, sulphur, stone, cement",11676225.0
2020-06,SK,94,10850564.0,815531.0,Furniture,11666095.0
2020-06,MB,63,11203255.0,423445.0,Other made-up textiles,11626700.0
2020-06,NL,99,3033323.0,8365257.0,Confidential / low-value (CA),11398580.0
2020-06,PE,84,1412812.0,9934048.0,Machinery & mechanical appliances,11346860.0
2020-06,AB,33,10453426.0,886181.0,Cosmetics & perfumes,11339607.0
2020-06,ZZ,03,0.0,11242782.0,Fish & seafood,11242782.0
2020-06,MB,82,10917507.0,321393.0,Tools & cutlery,11238900.0
2020-06,MB,68,10056974.0,1081114.0,Stone & cement articles,11138088.0
2020-06,MB,95,10624940.0,501787.0,Toys & sports equipment,11126727.0
2020-06,AB,05,1458644.0,9660693.0,Other animal products,11119337.0
2020-06,SK,02,10562895.0,459865.0,Meat & offal,11022760.0
2020-06,NB,85,8348339.0,2642042.0,Electrical equipment,10990381.0
2020-06,ON,92,9529507.0,1383092.0,Musical instruments,10912599.0
2020-06,BC,56,7528176.0,3371423.0,Wadding & felt,10899599.0
2020-06,MB,34,10723321.0,131962.0,Soap & cleaning products,10855283.0
2020-06,SK,90,9605121.0,1184371.0,Optical & medical instruments,10789492.0
2020-06,QC,11,3259053.0,7507749.0,Milling products,10766802.0
2020-06,QC,01,5973116.0,4748938.0,Live animals,10722054.0
2020-06,NL,48,565049.0,10098491.0,Paper & paperboard,10663540.0
2020-06,ZZ,70,0.0,10654355.0,Glass,10654355.0
2020-06,MB,19,8217547.0,2310700.0,Prepared cereals,10528247.0
2020-06,ON,97,9340435.0,983683.0,Works of art,10324118.0
2020-06,BC,31,5072712.0,5048702.0,Fertilizers,10121414.0
2020-06,YT,26,68.0,10120495.0,"Ores, slag & ash",10120563.0
2020-06,SK,40,9547666.0,526670.0,Rubber,10074336.0
2020-06,NB,40,9922813.0,54613.0,Rubber,9977426.0
2020-06,QC,60,4027560.0,5646400.0,Knitted fabrics,9673960.0
2020-06,MB,32,8774870.0,877430.0,Tanning & dye extracts,9652300.0
2020-06,AB,62,9537683.0,10133.0,Woven apparel,9547816.0
2020-06,NS,22,9489246.0,17357.0,Beverages & spirits,9506603.0
2020-06,AB,98,751682.0,8720702.0,Special transactions (CA),9472384.0
2020-06,BC,74,4774538.0,4686670.0,Copper,9461208.0
2020-06,AB,83,7677304.0,1719309.0,Miscellaneous metal articles,9396613.0
2020-06,QC,57,5160030.0,4235568.0,Carpets,9395598.0
2020-06,NS,61,8908428.0,378167.0,Knitted apparel,9286595.0
2020-06,MB,57,9211454.0,0.0,Carpets,9211454.0
2020-06,NB,68,1007684.0,8161043.0,Stone & cement articles,9168727.0
2020-06,QC,65,7534174.0,1530477.0,Headgear,9064651.0
2020-06,AB,82,7849396.0,1052262.0,Tools & cutlery,8901658.0
2020-06,AB,16,5876955.0,2889941.0,Prepared meat & fish,8766896.0
2020-06,BC,93,4845758.0,3821440.0,Arms & ammunition,8667198.0
2020-06,SK,76,6018259.0,2525167.0,Aluminium,8543426.0
2020-06,BC,57,8505481.0,12442.0,Carpets,8517923.0
2020-06,AB,42,8337140.0,143533.0,Leather goods,8480673.0
2020-06,NB,94,3639180.0,4769491.0,Furniture,8408671.0
2020-06,SK,93,8378478.0,0.0,Arms & ammunition,8378478.0
2020-06,ON,58,5948868.0,2424283.0,Special woven fabrics,8373151.0
2020-06,SK,19,8147404.0,169997.0,Prepared cereals,8317401.0
2020-06,ZZ,68,0.0,8204684.0,Stone & cement articles,8204684.0
2020-06,ZZ,31,0.0,8154626.0,Fertilizers,8154626.0
2020-06,ON,60,6819946.0,1293046.0,Knitted fabrics,8112992.0
2020-06,ZZ,44,0.0,7943184.0,Wood & wood articles,7943184.0
2020-06,NB,23,4577422.0,3294469.0,Food industry residues,7871891.0
2020-06,NS,15,4909042.0,2914829.0,Animal/veg fats & oils,7823871.0
2020-06,NB,07,2205243.0,5617554.0,Vegetables,7822797.0
2020-06,SK,72,6128731.0,1628516.0,Iron & steel,7757247.0
2020-06,ON,79,4690697.0,3011871.0,Zinc,7702568.0
2020-06,ZZ,42,0.0,7695880.0,Leather goods,7695880.0
2020-06,ZZ,89,0.0,7690533.0,Ships & boats,7690533.0
2020-06,NL,73,7670421.0,9121.0,Articles of iron & steel,7679542.0
2020-06,MB,35,3620867.0,4039472.0,Protein substances,7660339.0
2020-06,ON,52,5468634.0,2180903.0,Cotton,7649537.0
2020-06,SK,21,5757292.0,1889417.0,Misc food preparations,7646709.0
2020-06,MB,08,7605562.0,37184.0,Fruit & nuts,7642746.0
2020-06,MB,70,7391360.0,235858.0,Glass,7627218.0
2020-06,NS,62,7443325.0,5269.0,Woven apparel,7448594.0
2020-06,PE,16,0.0,7432414.0,Prepared meat & fish,7432414.0
2020-06,ZZ,08,0.0,7212312.0,Fruit & nuts,7212312.0
2020-06,ON,37,6071921.0,1086573.0,Photographic goods,7158494.0
2020-06,ZZ,20,0.0,7027212.0,Prepared vegetables,7027212.0
2020-06,AB,30,4647881.0,2349471.0,Pharmaceuticals,6997352.0
2020-06,SK,16,6428486.0,567388.0,Prepared meat & fish,6995874.0
2020-06,ZZ,69,0.0,6949895.0,Ceramic products,6949895.0
2020-06,SK,32,6873857.0,0.0,Tanning & dye extracts,6873857.0
2020-06,BC,92,6053031.0,798199.0,Musical instruments,6851230.0
2020-06,BC,86,6118082.0,603186.0,Railway equipment,6721268.0
2020-06,NS,38,3830556.0,2865119.0,Misc chemical products,6695675.0
2020-06,NB,99,1956884.0,4732975.0,Confidential / low-value (CA),6689859.0
2020-06,ZZ,72,0.0,6661910.0,Iron & steel,6661910.0
2020-06,SK,29,6660788.0,0.0,Organic chemicals,6660788.0
2020-06,ZZ,32,0.0,6639130.0,Tanning & dye extracts,6639130.0
2020-06,AB,32,5946120.0,690682.0,Tanning & dye extracts,6636802.0
2020-06,ON,78,495539.0,6071387.0,Lead,6566926.0
2020-06,NL,16,0.0,6310442.0,Prepared meat & fish,6310442.0
2020-06,NB,28,3264530.0,3017195.0,Inorganic chemicals,6281725.0
2020-06,NB,08,5998263.0,178685.0,Fruit & nuts,6176948.0
2020-06,SK,28,5079814.0,1016567.0,Inorganic chemicals,6096381.0
2020-06,MB,21,5835534.0,231932.0,Misc food preparations,6067466.0
2020-06,ZZ,91,0.0,5977156.0,Clocks & watches,5977156.0
2020-06,NB,38,4550398.0,1390896.0,Misc chemical products,5941294.0
2020-06,ZZ,48,0.0,5866842.0,Paper & paperboard,5866842.0
2020-06,BC,91,5085912.0,627095.0,Clocks & watches,5713007.0
2020-06,NS,33,5667805.0,29905.0,Cosmetics & perfumes,5697710.0
2020-06,ON,66,5601778.0,11448.0,Umbrellas,5613226.0
2020-06,ON,67,5582828.0,9736.0,Feathers & artificial flowers,5592564.0
2020-06,SK,99,787763.0,4800286.0,Confidential / low-value (CA),5588049.0
2020-06,NS,88,2855747.0,2712155.0,Aircraft & spacecraft,5567902.0
2020-06,NB,96,558291.0,4967940.0,Miscellaneous manufactures,5526231.0
2020-06,SK,34,3573791.0,1902973.0,Soap & cleaning products,5476764.0
2020-06,NS,72,2937826.0,2538059.0,Iron & steel,5475885.0
2020-06,AB,41,97936.0,5362614.0,Raw hides & skins,5460550.0
2020-06,MB,74,2682148.0,2757350.0,Copper,5439498.0
2020-06,QC,24,5417078.0,9787.0,Tobacco,5426865.0
2020-06,AB,96,5202904.0,195660.0,Miscellaneous manufactures,5398564.0
2020-06,MB,71,4362751.0,1016912.0,Precious metals & stones,5379663.0
2020-06,MB,62,4277595.0,1080935.0,Woven apparel,5358530.0
2020-06,ZZ,64,0.0,5343637.0,Footwear,5343637.0
2020-06,PE,07,0.0,5342947.0,Vegetables,5342947.0
2020-06,BC,60,5302685.0,21671.0,Knitted fabrics,5324356.0
2020-06,BC,05,4298436.0,999842.0,Other animal products,5298278.0
2020-06,NB,22,4258973.0,926396.0,Beverages & spirits,5185369.0
2020-06,BC,65,5143809.0,2332.0,Headgear,5146141.0
2020-06,ZZ,15,0.0,5130183.0,Animal/veg fats & oils,5130183.0
2020-06,PE,29,396353.0,4723157.0,Organic chemicals,5119510.0
2020-06,AB,03,5098629.0,3298.0,Fish & seafood,5101927.0
2020-06,ZZ,96,0.0,5011269.0,Miscellaneous manufactures,5011269.0
2020-06,NB,19,2188845.0,2794779.0,Prepared cereals,4983624.0
2020-06,AB,61,4766273.0,130103.0,Knitted apparel,4896376.0
2020-06,BC,13,4702177.0,149938.0,Resins & gums,4852115.0
2020-06,SK,48,4822370.0,0.0,Paper & paperboard,4822370.0
2020-06,MB,93,4577877.0,190149.0,Arms & ammunition,4768026.0
2020-06,SK,82,4680612.0,78428.0,Tools & cutlery,4759040.0
2020-06,QC,51,4573118.0,131666.0,Wool,4704784.0
2020-06,AB,49,3799492.0,873608.0,Printed books & media,4673100.0
2020-06,NS,94,3416624.0,1195912.0,Furniture,4612536.0
2020-06,ZZ,49,0.0,4609360.0,Printed books & media,4609360.0
2020-06,MB,33,4574332.0,4144.0,Cosmetics & perfumes,4578476.0
2020-06,ZZ,34,0.0,4566683.0,Soap & cleaning products,4566683.0
2020-06,BC,54,4548526.0,12890.0,Man-made filaments,4561416.0
2020-06,ZZ,56,0.0,4524321.0,Wadding & felt,4524321.0
2020-06,ZZ,21,0.0,4465230.0,Misc food preparations,4465230.0
2020-06,ZZ,74,0.0,4439288.0,Copper,4439288.0
2020-06,PE,38,104365.0,4333708.0,Misc chemical products,4438073.0
2020-06,MB,05,1442539.0,2978056.0,Other animal products,4420595.0
2020-06,AB,17,3779868.0,600841.0,Sugars,4380709.0
2020-06,QC,58,2589712.0,1730367.0,Special woven fabrics,4320079.0
2020-06,NS,19,795483.0,3492896.0,Prepared cereals,4288379.0
2020-06,SK,04,628632.0,3628304.0,Dairy products,4256936.0
2020-06,MB,25,4061299.0,187704.0,"Salt, sulphur, stone, cement",4249003.0
2020-06,NS,59,630037.0,3584200.0,Coated textiles,4214237.0
2020-06,QC,41,2643835.0,1525154.0,Raw hides & skins,4168989.0
2020-06,NB,31,693698.0,3431549.0,Fertilizers,4125247.0
2020-06,YT,03,4069075.0,39824.0,Fish & seafood,4108899.0
2020-06,AB,69,4012537.0,80626.0,Ceramic products,4093163.0
2020-06,QC,92,3031611.0,1009274.0,Musical instruments,4040885.0
2020-06,ZZ,46,0.0,4005002.0,Basketware,4005002.0
2020-06,ZZ,59,0.0,3955676.0,Coated textiles,3955676.0
2020-06,NB,76,3047799.0,889007.0,Aluminium,3936806.0
2020-06,PE,08,0.0,3920662.0,Fruit & nuts,3920662.0
2020-06,QC,06,3646290.0,206658.0,Live trees & plants,3852948.0
2020-06,NB,25,3341389.0,473040.0,"Salt, sulphur, stone, cement",3814429.0
2020-06,BC,59,3669255.0,103976.0,Coated textiles,3773231.0
2020-06,AB,09,3698638.0,58432.0,"Coffee, tea & spices",3757070.0
2020-06,MB,42,3548650.0,183668.0,Leather goods,3732318.0
2020-06,MB,89,3699222.0,0.0,Ships & boats,3699222.0
2020-06,QC,97,1853734.0,1811263.0,Works of art,3664997.0
2020-06,MB,96,3362721.0,213667.0,Miscellaneous manufactures,3576388.0
2020-06,QC,13,3326778.0,246332.0,Resins & gums,3573110.0
2020-06,ZZ,23,0.0,3561394.0,Food industry residues,3561394.0
2020-06,SK,86,3497328.0,41199.0,Railway equipment,3538527.0
2020-06,SK,70,2362726.0,1172003.0,Glass,3534729.0
2020-06,SK,68,3526231.0,0.0,Stone & cement articles,3526231.0
2020-06,QC,80,1901804.0,1578261.0,Tin,3480065.0
2020-06,QC,05,2160273.0,1319382.0,Other animal products,3479655.0
2020-06,ON,41,1629395.0,1842619.0,Raw hides & skins,3472014.0
2020-06,MB,36,3441712.0,70.0,Explosives,3441782.0
2020-06,AB,35,3115037.0,303148.0,Protein substances,3418185.0
2020-06,ON,36,3020015.0,396866.0,Explosives,3416881.0
2020-06,ON,51,1703541.0,1589822.0,Wool,3293363.0
2020-06,NS,76,1601942.0,1640251.0,Aluminium,3242193.0
2020-06,MB,04,1390963.0,1814056.0,Dairy products,3205019.0
2020-06,NB,56,3130907.0,41328.0,Wadding & felt,3172235.0
2020-06,AB,74,1777569.0,1392854.0,Copper,3170423.0
2020-06,QC,91,2775627.0,383939.0,Clocks & watches,3159566.0
2020-06,ZZ,54,0.0,3146722.0,Man-made filaments,3146722.0
2020-06,SK,63,3123308.0,0.0,Other made-up textiles,3123308.0
2020-06,NS,28,3072683.0,1839.0,Inorganic chemicals,3074522.0
2020-06,NB,11,225157.0,2820656.0,Milling products,3045813.0
2020-06,SK,89,3040061.0,0.0,Ships & boats,3040061.0
2020-06,BC,81,1767983.0,1205362.0,Other base metals,2973345.0
2020-06,BC,97,2243690.0,700035.0,Works of art,2943725.0
2020-06,SK,22,2665223.0,79655.0,Beverages & spirits,2744878.0
2020-06,SK,95,2536806.0,183807.0,Toys & sports equipment,2720613.0
2020-06,QC,52,2580495.0,137867.0,Cotton,2718362.0
2020-06,ZZ,12,0.0,2714313.0,Oil seeds,2714313.0
2020-06,ZZ,97,0.0,2643431.0,Works of art,2643431.0
2020-06,NS,21,1217868.0,1404848.0,Misc food preparations,2622716.0
2020-06,SK,25,429226.0,2133722.0,"Salt, sulphur, stone, cement",2562948.0
2020-06,PE,85,17647.0,2512360.0,Electrical equipment,2530007.0
2020-06,MB,03,54187.0,2438485.0,Fish & seafood,2492672.0
2020-06,AB,89,1107554.0,1381019.0,Ships & boats,2488573.0
2020-06,NS,26,0.0,2436911.0,"Ores, slag & ash",2436911.0
2020-06,NB,06,501608.0,1922022.0,Live trees & plants,2423630.0
2020-06,SK,20,2247037.0,171184.0,Prepared vegetables,2418221.0
2020-06,ZZ,75,0.0,2415947.0,Nickel,2415947.0
2020-06,NS,23,71126.0,2341388.0,Food industry residues,2412514.0
2020-06,MB,56,2362942.0,13372.0,Wadding & felt,2376314.0
2020-06,ZZ,60,0.0,2375219.0,Knitted fabrics,2375219.0
2020-06,MB,61,2304503.0,15437.0,Knitted apparel,2319940.0
2020-06,MB,17,2234070.0,83196.0,Sugars,2317266.0
2020-06,PE,30,14421.0,2284230.0,Pharmaceuticals,2298651.0
2020-06,QC,67,1291610.0,993143.0,Feathers & artificial flowers,2284753.0
2020-06,ON,80,1982571.0,274957.0,Tin,2257528.0
2020-06,MB,06,2226052.0,30392.0,Live trees & plants,2256444.0
2020-06,NS,56,1672138.0,579257.0,Wadding & felt,2251395.0
2020-06,SK,83,2205441.0,15094.0,Miscellaneous metal articles,2220535.0
2020-06,ZZ,35,0.0,2163544.0,Protein substances,2163544.0
2020-06,AB,18,2149454.0,0.0,Cocoa & cocoa products,2149454.0
2020-06,NB,05,1838880.0,309426.0,Other animal products,2148306.0
2020-06,NB,17,478609.0,1667709.0,Sugars,2146318.0
2020-06,NS,31,773844.0,1350562.0,Fertilizers,2124406.0
2020-06,ZZ,27,0.0,2123926.0,Mineral fuels & oils,2123926.0
2020-06,ZZ,17,0.0,2106168.0,Sugars,2106168.0
2020-06,AB,56,2097789.0,2747.0,Wadding & felt,2100536.0
2020-06,NL,39,2058800.0,31836.0,Plastics,2090636.0
2020-06,NS,63,518981.0,1542560.0,Other made-up textiles,2061541.0
2020-06,AB,64,2049990.0,6856.0,Footwear,2056846.0
2020-06,NB,89,1443493.0,604207.0,Ships & boats,2047700.0
2020-06,ZZ,47,0.0,2036743.0,Wood pulp,2036743.0
2020-06,NB,72,1747255.0,289020.0,Iron & steel,2036275.0
2020-06,NB,18,1005050.0,1020602.0,Cocoa & cocoa products,2025652.0
2020-06,NB,83,1024598.0,997241.0,Miscellaneous metal articles,2021839.0
2020-06,SK,08,2020807.0,0.0,Fruit & nuts,2020807.0
2020-06,PE,21,5363.0,1977319.0,Misc food preparations,1982682.0
2020-06,NS,05,1740529.0,171203.0,Other animal products,1911732.0
2020-06,NB,59,1890758.0,17267.0,Coated textiles,1908025.0
2020-06,QC,43,758703.0,1138688.0,Furskins,1897391.0
2020-06,MB,59,1889006.0,2863.0,Coated textiles,1891869.0
2020-06,PE,48,0.0,1888143.0,Paper & paperboard,1888143.0
2020-06,NB,88,1594963.0,273826.0,Aircraft & spacecraft,1868789.0
2020-06,ZZ,65,0.0,1861371.0,Headgear,1861371.0
2020-06,SK,30,1555965.0,301422.0,Pharmaceuticals,1857387.0
2020-06,ON,46,1843122.0,9659.0,Basketware,1852781.0
2020-06,SK,56,1849081.0,0.0,Wadding & felt,1849081.0
2020-06,NS,20,1204342.0,620782.0,Prepared vegetables,1825124.0
2020-06,BC,52,1821294.0,0.0,Cotton,1821294.0
2020-06,AB,59,1513441.0,300490.0,Coated textiles,1813931.0
2020-06,BC,67,1773004.0,5048.0,Feathers & artificial flowers,1778052.0
2020-06,NS,35,291119.0,1455129.0,Protein substances,1746248.0
2020-06,MB,64,1709156.0,33621.0,Footwear,1742777.0
2020-06,ZZ,57,0.0,1719456.0,Carpets,1719456.0
2020-06,ON,43,953360.0,742993.0,Furskins,1696353.0
2020-06,NB,12,814809.0,843382.0,Oil seeds,1658191.0
2020-06,AB,04,626238.0,1018299.0,Dairy products,1644537.0
2020-06,AB,26,143571.0,1499051.0,"Ores, slag & ash",1642622.0
2020-06,SK,59,1629340.0,3370.0,Coated textiles,1632710.0
2020-06,ZZ,19,0.0,1629520.0,Prepared cereals,1629520.0
2020-06,AB,93,1580934.0,41506.0,Arms & ammunition,1622440.0
2020-06,NL,44,6876.0,1579517.0,Wood & wood articles,1586393.0
2020-06,AB,65,1572620.0,10250.0,Headgear,1582870.0
2020-06,BC,66,1410102.0,153841.0,Umbrellas,1563943.0
2020-06,NS,07,177297.0,1371874.0,Vegetables,1549171.0
2020-06,NL,85,582943.0,965474.0,Electrical equipment,1548417.0
2020-06,SK,49,1519371.0,7956.0,Printed books & media,1527327.0
2020-06,AB,13,408830.0,1117112.0,Resins & gums,1525942.0
2020-06,NB,32,1511050.0,8500.0,Tanning & dye extracts,1519550.0
2020-06,NB,10,1513448.0,733.0,Cereals,1514181.0
2020-06,SK,06,1480967.0,3600.0,Live trees & plants,1484567.0
2020-06,MB,69,1481964.0,0.0,Ceramic products,1481964.0
2020-06,MB,54,1476376.0,512.0,Man-made filaments,1476888.0
2020-06,NS,69,1447183.0,251.0,Ceramic products,1447434.0
2020-06,AB,60,1444946.0,462.0,Knitted fabrics,1445408.0
2020-06,QC,66,1427548.0,8486.0,Umbrellas,1436034.0
2020-06,MB,18,649026.0,768150.0,Cocoa & cocoa products,1417176.0
2020-06,NS,54,471132.0,927091.0,Man-made filaments,1398223.0
2020-06,AB,57,1380599.0,1000.0,Carpets,1381599.0
2020-06,MB,43,840354.0,524816.0,Furskins,1365170.0
2020-06,BC,55,1345740.0,10456.0,Man-made staple fibres,1356196.0
2020-06,ZZ,22,0.0,1342175.0,Beverages & spirits,1342175.0
2020-06,SK,33,1338669.0,2958.0,Cosmetics & perfumes,1341627.0
2020-06,ZZ,25,0.0,1337269.0,"Salt, sulphur, stone, cement",1337269.0
2020-06,NB,92,8803.0,1310762.0,Musical instruments,1319565.0
2020-06,ZZ,10,0.0,1290494.0,Cereals,1290494.0
2020-06,NS,29,1057537.0,207682.0,Organic chemicals,1265219.0
2020-06,SK,69,1248725.0,0.0,Ceramic products,1248725.0
2020-06,SK,71,73468.0,1174907.0,Precious metals & stones,1248375.0
2020-06,ON,45,1201890.0,43864.0,Cork,1245754.0
2020-06,NB,70,1074599.0,164673.0,Glass,1239272.0
2020-06,MB,09,1221684.0,0.0,"Coffee, tea & spices",1221684.0
2020-06,NL,25,0.0,1221425.0,"Salt, sulphur, stone, cement",1221425.0
2020-06,NS,89,566228.0,626841.0,Ships & boats,1193069.0
2020-06,NS,83,69070.0,1121858.0,Miscellaneous metal articles,1190928.0
2020-06,BC,58,1151374.0,35263.0,Special woven fabrics,1186637.0
2020-06,NS,65,1109234.0,71525.0,Headgear,1180759.0
2020-06,AB,91,1160279.0,0.0,Clocks & watches,1160279.0
2020-06,NL,90,650899.0,472130.0,Optical & medical instruments,1123029.0
2020-06,NS,74,318567.0,801081.0,Copper,1119648.0
2020-06,ZZ,18,0.0,1099520.0,Cocoa & cocoa products,1099520.0
2020-06,ZZ,55,0.0,1095702.0,Man-made staple fibres,1095702.0
